generations,avg_obj
0,0.3851732431776617
1,0.28931951606382983
2,0.24952571373795177
3,0.22035286129439335
4,0.19611523591576643
5,0.17679491316712623
6,0.1609937266013981
7,0.1486476656473721
8,0.13989201897199166
9,0.13274360407516558
10,0.1265441310350399
11,0.12160977662125469
12,0.11787589852581473
13,0.11787589852581473
14,0.11787589852581473
15,0.11787589852581473
16,0.11787589852581473
17,0.11787589852581473
18,0.11787589852581473
19,0.11787589852581473
20,0.11787589852581473
21,0.11787589852581473
22,0.11787589852581473
23,0.11787589852581473
24,0.11787589852581473
25,0.11787589852581473
26,0.11787589852581473
27,0.11787589852581473
28,0.11787589852581473
29,0.11787589852581473
30,0.11787589852581473
31,0.11787589852581473
32,0.11787589852581473
33,0.11787589852581473
34,0.11787589852581473
35,0.11787589852581473
36,0.11787589852581473
37,0.11787589852581473
38,0.11787589852581473
39,0.11787589852581473
40,0.11787589852581473
41,0.11787589852581473
42,0.11787589852581473
43,0.11787589852581473
44,0.11787589852581473
45,0.11787589852581473
46,0.11787589852581473
47,0.11787589852581473
48,0.11787589852581473
49,0.11787589852581473
50,0.11787589852581473
51,0.11787589852581473
52,0.11787589852581473
53,0.11787589852581473
54,0.11787589852581473
55,0.11787589852581473
56,0.11787589852581473
57,0.11787589852581473
58,0.11787589852581473
59,0.11787589852581473
