generations,avg_obj
0,-659.9078754406785
1,-659.927849178503
2,-659.9382859786105
3,-659.9458688034123
4,-659.9529968233091
5,-659.9588461356174
6,-659.9637211228959
7,-659.968231227787
8,-659.971938423426
9,-659.975235278414
10,-659.978238229244
11,-659.9808191830764
12,-659.9828498807631
13,-659.9849039269659
14,-659.9869045699542
15,-659.9886169107114
16,-659.9903242640376
17,-659.9919734917795
18,-659.9934494637387
19,-659.9948482445031
20,-659.9960217356452
21,-659.9970540029803
22,-659.9979621113242
23,-659.9987192994132
24,-659.9993053767514
25,-659.9996919628144
26,-660.0
27,-660.0
28,-660.0
29,-660.0
30,-660.0
31,-660.0
32,-660.0
33,-660.0
34,-660.0
35,-660.0
36,-660.0
37,-660.0
38,-660.0
39,-660.0
40,-660.0
41,-660.0
42,-660.0
43,-660.0
44,-660.0
45,-660.0
46,-660.0
47,-660.0
48,-660.0
49,-660.0
50,-660.0
51,-660.0
52,-660.0
53,-660.0
54,-660.0
55,-660.0
56,-660.0
57,-660.0
58,-660.0
59,-660.0
