generations,avg_obj
0,0.3159743439002063
1,0.25437170696909506
2,0.22556531152896836
3,0.20442213008568982
4,0.18513948916903106
5,0.16954103559685024
6,0.15637961920322846
7,0.14496319097302893
8,0.13470720065768985
9,0.12534013607572925
10,0.11709270226500956
11,0.11112352371711386
12,0.10671171213130953
13,0.10288336425356653
14,0.09998783492637431
15,0.09805114287615223
16,0.09730669256876973
17,0.09730669256876973
18,0.09730669256876973
19,0.09730669256876973
20,0.09730669256876973
21,0.09730669256876973
22,0.09730669256876973
23,0.09730669256876973
24,0.09730669256876973
25,0.09730669256876973
26,0.09730669256876973
27,0.09730669256876973
28,0.09730669256876973
29,0.09730669256876973
30,0.09730669256876973
31,0.09730669256876973
32,0.09730669256876973
33,0.09730669256876973
34,0.09730669256876973
35,0.09730669256876973
36,0.09730669256876973
37,0.09730669256876973
38,0.09730669256876973
39,0.09730669256876973
40,0.09730669256876973
41,0.09730669256876973
42,0.09730669256876973
43,0.09730669256876973
44,0.09730669256876973
45,0.09730669256876973
46,0.09730669256876973
47,0.09730669256876973
48,0.09730669256876973
49,0.09730669256876973
50,0.09730669256876973
51,0.09730669256876973
52,0.09730669256876973
53,0.09730669256876973
54,0.09730669256876973
55,0.09730669256876973
56,0.09730669256876973
57,0.09730669256876973
58,0.09730669256876973
59,0.09730669256876973
