generations,avg_obj
0,-659.9090012877476
1,-659.9278803983783
2,-659.9379167823445
3,-659.9456586871662
4,-659.9526407934674
5,-659.9584927390662
6,-659.9633165939816
7,-659.9674798339742
8,-659.9714247989938
9,-659.9747892193575
10,-659.9779447170913
11,-659.9808646805798
12,-659.9834694626803
13,-659.985918781321
14,-659.9880680582431
15,-659.9900075035117
16,-659.9917312670916
17,-659.9932204427862
18,-659.9944971640956
19,-659.9957030250622
20,-659.9969238811038
21,-659.9979262364863
22,-659.9987216101038
23,-659.9993602386635
24,-659.9997802491104
25,-660.0
26,-660.0
27,-660.0
28,-660.0
29,-660.0
30,-660.0
31,-660.0
32,-660.0
33,-660.0
34,-660.0
35,-660.0
36,-660.0
37,-660.0
38,-660.0
39,-660.0
40,-660.0
41,-660.0
42,-660.0
43,-660.0
44,-660.0
45,-660.0
46,-660.0
47,-660.0
48,-660.0
49,-660.0
50,-660.0
51,-660.0
52,-660.0
53,-660.0
54,-660.0
55,-660.0
56,-660.0
57,-660.0
58,-660.0
59,-660.0
